timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,protectionmask,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,timestamp_ns,viewsize,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,desiredaccess,returncode,operationstatus,targetthreadcreatetime,targetthreadid,cycletime,bytescopied,filekey,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,linksourcename,linktargetname,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,regionsize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess
"2025-11-10 14:18:33.4536693Z","2025-11-10 14:18:33.4536693Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6768 bash.exe",6200,,," 6768 bash.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453669300,,,,,,,,,,,140737281392640,140737281392640,1167211,1150976,1288019395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4536805Z","2025-11-10 14:18:33.4536805Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6768 bash.exe",6200,,," 6768 bash.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453680500,,,,,,,,,,,140737282572288,140737282572288,531569,532480,3309379821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4536909Z","2025-11-10 14:18:33.4536909Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6768 bash.exe",6200,,," 6768 bash.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453690900,,,,,,,,,,,140737283162112,140737283162112,1076532,1048576,2177850761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4537008Z","2025-11-10 14:18:33.4537008Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6768 bash.exe",6200,,," 6768 bash.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453700800,,,,,,,,,,,140737306951680,140737306951680,744837,724992,4166620877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4537109Z","2025-11-10 14:18:33.4537109Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6768 bash.exe",6200,,," 6768 bash.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453710900,,,,,,,,,,,140737308262400,140737308262400,647124,651264,2117042745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4537212Z","2025-11-10 14:18:33.4537212Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6768 bash.exe",6200,,," 6768 bash.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453721200,,,,,,,,,,,140737309310976,140737309310976,238320,192512,770155462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4537307Z","2025-11-10 14:18:33.4537307Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6768 bash.exe",6200,,," 6768 bash.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453730700,,,,,,,,,,,140737309507584,140737309507584,210990,176128,2413768611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4537401Z","2025-11-10 14:18:33.4537401Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6768 bash.exe",6200,,," 6768 bash.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453740100,,,,,,,,,,,140737314357248,140737314357248,681663,647168,2616593924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4537500Z","2025-11-10 14:18:33.4537500Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6768 bash.exe",6200,,," 6768 bash.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453750000,,,,,,,,,,,140737317109760,140737317109760,1217917,1179648,2756017066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4537604Z","2025-11-10 14:18:33.4537604Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6768 bash.exe",6200,,," 6768 bash.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453760400,,,,,,,,,,,140737318289408,140737318289408,3171178,3104768,1448155220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4537705Z","2025-11-10 14:18:33.4537705Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6768 bash.exe",6200,,," 6768 bash.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453770500,,,,,,,,,,,140737321435136,140737321435136,801304,794624,4007722010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4537800Z","2025-11-10 14:18:33.4537800Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6768 bash.exe",6200,,," 6768 bash.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453780000,,,,,,,,,,,140737322287104,140737322287104,1767867,1708032,1351922499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4537894Z","2025-11-10 14:18:33.4537894Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6768 bash.exe",6200,,," 6768 bash.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453789400,,,,,,,,,,,140737324318720,140737324318720,2048895,2064384,2127151453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4537958Z","2025-11-10 14:18:33.4537958Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStop Stop "," 6768 bash.exe",6200,,," 6768 bash.exe",,,"bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453795800,,,,,,,,,,,,,,,,,,,,,,,,134072579129382497,,,,,,,25924,,,,,,,,,,,,,,7680000,7729152,78427434,0,134072579134535409,138,0,39,1,3,11,1,,,,,,
"2025-11-10 14:18:33.4545541Z","2025-11-10 14:18:33.4545541Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2392 bash.exe",4224,,,"10364 mintty.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313454554100,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4546516Z","2025-11-10 14:18:33.4546516Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2392 bash.exe",4224,,,"10364 mintty.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313454651600,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4549041Z","2025-11-10 14:18:33.4549041Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2392 bash.exe",5764,,," 2392 bash.exe",5764,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313454904100,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4587701Z","2025-11-10 14:18:33.4587701Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313458770100,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4902162Z","2025-11-10 14:18:33.4902162Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","11936 cywscsvc.exe",9412,,," 2972 cyserver.exe",3844,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313490216200,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4906336Z","2025-11-10 14:18:33.4906336Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,,"11936 cywscsvc.exe",8736,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313490633600,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4906395Z","2025-11-10 14:18:33.4906395Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,,"11936 cywscsvc.exe",8736,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313490639500,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4907716Z","2025-11-10 14:18:33.4907716Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3804 svchost.exe",5876,,,"11936 cywscsvc.exe",8736,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313490771600,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4907786Z","2025-11-10 14:18:33.4907786Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3804 svchost.exe",5876,,,"11936 cywscsvc.exe",8736,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313490778600,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4915044Z","2025-11-10 14:18:33.4915044Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","11936 cywscsvc.exe",9412,,," 2972 cyserver.exe",3844,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313491504400,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4917176Z","2025-11-10 14:18:33.4917176Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,,"11936 cywscsvc.exe",8736,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313491717600,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4917226Z","2025-11-10 14:18:33.4917226Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,,"11936 cywscsvc.exe",8736,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313491722600,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4918011Z","2025-11-10 14:18:33.4918011Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3804 svchost.exe",5876,,,"11936 cywscsvc.exe",8736,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313491801100,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4918075Z","2025-11-10 14:18:33.4918075Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3804 svchost.exe",5876,,,"11936 cywscsvc.exe",8736,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313491807500,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.5012989Z","2025-11-10 14:18:33.5012989Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313501298900,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.5212473Z","2025-11-10 14:18:33.5212473Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313521247300,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.6900124Z","2025-11-10 14:18:33.6900124Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","10364 mintty.exe",3580,,," 2392 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313690012400,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.6902701Z","2025-11-10 14:18:33.6902701Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313690270100,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.6931048Z","2025-11-10 14:18:33.6931048Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2392 bash.exe",5764,,," 2392 bash.exe",5764,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313693104800,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.7105429Z","2025-11-10 14:18:33.7105429Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313710542900,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.7700323Z","2025-11-10 14:18:33.7700323Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313770032300,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.7912816Z","2025-11-10 14:18:33.7912816Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","10364 mintty.exe",3580,,," 2392 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313791281600,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.7914997Z","2025-11-10 14:18:33.7914997Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313791499700,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.8024751Z","2025-11-10 14:18:33.8024751Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2392 bash.exe",5764,,," 2392 bash.exe",5764,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313802475100,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.8200563Z","2025-11-10 14:18:33.8200563Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313820056300,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.8811168Z","2025-11-10 14:18:33.8811168Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313881116800,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.8998405Z","2025-11-10 14:18:33.8998405Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","10364 mintty.exe",3580,,," 2392 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313899840500,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.9000397Z","2025-11-10 14:18:33.9000397Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313900039700,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.9118499Z","2025-11-10 14:18:33.9118499Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2392 bash.exe",5764,,," 2392 bash.exe",5764,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313911849900,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.9292480Z","2025-11-10 14:18:33.9292480Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313929248000,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.9924364Z","2025-11-10 14:18:33.9924364Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313992436400,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.0114308Z","2025-11-10 14:18:34.0114308Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","10364 mintty.exe",3580,,," 2392 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314011430800,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.0116585Z","2025-11-10 14:18:34.0116585Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314011658500,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.0212760Z","2025-11-10 14:18:34.0212760Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2392 bash.exe",5764,,," 2392 bash.exe",5764,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314021276000,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.0388163Z","2025-11-10 14:18:34.0388163Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314038816300,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.1318433Z","2025-11-10 14:18:34.1318433Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314131843300,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.2198965Z","2025-11-10 14:18:34.2198965Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","10364 mintty.exe",3580,,," 2392 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314219896500,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.2201114Z","2025-11-10 14:18:34.2201114Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314220111400,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.2244023Z","2025-11-10 14:18:34.2244023Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2392 bash.exe",5764,,," 2392 bash.exe",5764,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314224402300,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.2420025Z","2025-11-10 14:18:34.2420025Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314242002500,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.3360702Z","2025-11-10 14:18:34.3360702Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314336070200,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.4442546Z","2025-11-10 14:18:34.4442546Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",11892,,," 6464 explorer.exe",6864,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314444254600,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.4442711Z","2025-11-10 14:18:34.4442711Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",11892,,," 6464 explorer.exe",6864,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314444271100,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.4443675Z","2025-11-10 14:18:34.4443675Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,," 6464 explorer.exe",4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314444367500,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.4443780Z","2025-11-10 14:18:34.4443780Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,," 6464 explorer.exe",4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314444378000,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.4454307Z","2025-11-10 14:18:34.4454307Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,," 6464 explorer.exe",6864,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314445430700,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.4454412Z","2025-11-10 14:18:34.4454412Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,," 6464 explorer.exe",6864,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314445441200,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.4454502Z","2025-11-10 14:18:34.4454502Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",11892,,," 6464 explorer.exe",4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314445450200,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:34.4454626Z","2025-11-10 14:18:34.4454626Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",11892,,," 6464 explorer.exe",4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784314445462600,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
