timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,protectionmask,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,timestamp_ns,viewsize,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,desiredaccess,returncode,operationstatus,targetthreadcreatetime,targetthreadid,cycletime,bytescopied,filekey,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,linksourcename,linktargetname,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,regionsize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess
"2025-11-10 14:18:42.4748576Z","2025-11-10 14:18:42.4748576Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","10840 TiWorker.exe",3480,,,"10840 TiWorker.exe",,,"C:\Windows\System32\powrprof.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784322474857600,,,,,,,,,,,140737277919232,140737277919232,362119,307200,102339848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4749143Z","2025-11-10 14:18:42.4749143Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","10840 TiWorker.exe",3480,,,"10840 TiWorker.exe",,,"C:\Windows\System32\srclient.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784322474914300,,,,,,,,,,,140736884834304,140736884834304,77203,94208,2567662297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4799324Z","2025-11-10 14:18:42.4799324Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  828 svchost.exe",7356,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322479932400,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4816578Z","2025-11-10 14:18:42.4816578Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",6100,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322481657800,,,,,,,,,,,,,,,,1040,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4817193Z","2025-11-10 14:18:42.4817193Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",6100,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322481719300,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4817485Z","2025-11-10 14:18:42.4817485Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",6100,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322481748500,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4822917Z","2025-11-10 14:18:42.4822917Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",6100,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322482291700,,,,,,,,,,,,,,,,1040,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4829425Z","2025-11-10 14:18:42.4829425Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322482942500,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4830921Z","2025-11-10 14:18:42.4830921Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",1160,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322483092100,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4831230Z","2025-11-10 14:18:42.4831230Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",1160,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322483123000,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4834495Z","2025-11-10 14:18:42.4834495Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",1160,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322483449500,,,,,,,,,,,,,,,,1040,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4836077Z","2025-11-10 14:18:42.4836077Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322483607700,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4837896Z","2025-11-10 14:18:42.4837896Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322483789600,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4840221Z","2025-11-10 14:18:42.4840221Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10364 mintty.exe",5868,,,"10364 mintty.exe",5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322484022100,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4842992Z","2025-11-10 14:18:42.4842992Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5520 TrustedInstaller.exe",6104,,,"10840 TiWorker.exe",3480,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322484299200,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4844537Z","2025-11-10 14:18:42.4844537Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,,"10840 TiWorker.exe",3480,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322484453700,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4844607Z","2025-11-10 14:18:42.4844607Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,,"10840 TiWorker.exe",3480,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322484460700,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4846592Z","2025-11-10 14:18:42.4846592Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,,"10840 TiWorker.exe",3480,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322484659200,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4846656Z","2025-11-10 14:18:42.4846656Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,,"10840 TiWorker.exe",3480,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322484665600,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4848754Z","2025-11-10 14:18:42.4848754Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,,"10840 TiWorker.exe",3480,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322484875400,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4848822Z","2025-11-10 14:18:42.4848822Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,,"10840 TiWorker.exe",3480,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322484882200,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4850015Z","2025-11-10 14:18:42.4850015Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 6860 TextInputHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485001500,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4850161Z","2025-11-10 14:18:42.4850161Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 6464 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485016100,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4850295Z","2025-11-10 14:18:42.4850295Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 8724 LockApp.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485029500,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4850413Z","2025-11-10 14:18:42.4850413Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485041300,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4850535Z","2025-11-10 14:18:42.4850535Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 6820 ShellExperienceHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485053500,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4850668Z","2025-11-10 14:18:42.4850668Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 1556 SearchApp.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485066800,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4850781Z","2025-11-10 14:18:42.4850781Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 8112 SearchApp.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485078100,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4850918Z","2025-11-10 14:18:42.4850918Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 5564 StartMenuExperienceHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485091800,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4851043Z","2025-11-10 14:18:42.4851043Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 1396 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485104300,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4851162Z","2025-11-10 14:18:42.4851162Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,,"10364 mintty.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485116200,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4851174Z","2025-11-10 14:18:42.4851174Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","10840 TiWorker.exe",3480,,,"10840 TiWorker.exe",,,"C:\Windows\servicing\CbsApi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485117400,,,,,,,,,,,140736884965376,140736884965376,98975,73728,690974901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4851217Z","2025-11-10 14:18:42.4851217Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 5452 powershell.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485121700,,,,,,,,,,,,,,,,8192,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4851343Z","2025-11-10 14:18:42.4851343Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,,"  476 firefox.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485134300,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4851471Z","2025-11-10 14:18:42.4851471Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 9872 SystemSettings.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485147100,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4851599Z","2025-11-10 14:18:42.4851599Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 9632 ApplicationFrameHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485159900,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4851648Z","2025-11-10 14:18:42.4851648Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,,"  472 dwm.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485164800,,,,,,,,,,,,,,,,8192,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4857616Z","2025-11-10 14:18:42.4857616Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2420 svchost.exe",9712,,," 5948 svchost.exe",11992,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322485761600,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4862057Z","2025-11-10 14:18:42.4862057Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4488,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322486205700,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4862617Z","2025-11-10 14:18:42.4862617Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  828 svchost.exe",12124,,," 6464 explorer.exe",4488,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322486261700,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4863820Z","2025-11-10 14:18:42.4863820Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4488,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322486382000,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4864550Z","2025-11-10 14:18:42.4864550Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",11052,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322486455000,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4864607Z","2025-11-10 14:18:42.4864607Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  828 svchost.exe",12124,,," 6464 explorer.exe",4488,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322486460700,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4866138Z","2025-11-10 14:18:42.4866138Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  828 svchost.exe",12124,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322486613800,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4868690Z","2025-11-10 14:18:42.4868690Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","10840 TiWorker.exe",3480,,,"10840 TiWorker.exe",,,"C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.6449_none_7e0d59887c8e1467\wdscore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,1762784322486869000,,,,,,,,,,,140736855080960,140736855080960,268078,274432,1904232526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4870621Z","2025-11-10 14:18:42.4870621Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  828 svchost.exe",12124,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322487062100,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4871308Z","2025-11-10 14:18:42.4871308Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4488,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322487130800,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4873681Z","2025-11-10 14:18:42.4873681Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","10840 TiWorker.exe",3480,,,"10840 TiWorker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322487368100,,18446606103136468992,18446606103136440320,140695934852112,0,576003411968,3480,576000425984,576000393216,140695934852112,,,,,,,,,,,112959163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4875862Z","2025-11-10 14:18:42.4875862Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4488,,," 3460 cyrprtui.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322487586200,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4876449Z","2025-11-10 14:18:42.4876449Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",8052,,," 6464 explorer.exe",11084,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322487644900,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4876529Z","2025-11-10 14:18:42.4876529Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",8052,,," 6464 explorer.exe",11084,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322487652900,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4877373Z","2025-11-10 14:18:42.4877373Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,," 6464 explorer.exe",11468,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322487737300,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4877448Z","2025-11-10 14:18:42.4877448Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,," 6464 explorer.exe",11468,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322487744800,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4879980Z","2025-11-10 14:18:42.4879980Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,," 6464 explorer.exe",11084,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322487998000,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4880044Z","2025-11-10 14:18:42.4880044Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,," 6464 explorer.exe",11084,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322488004400,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4880236Z","2025-11-10 14:18:42.4880236Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",11892,,," 6464 explorer.exe",11052,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322488023600,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4880313Z","2025-11-10 14:18:42.4880313Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",11892,,," 6464 explorer.exe",11052,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322488031300,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4880919Z","2025-11-10 14:18:42.4880919Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,," 6464 explorer.exe",11084,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322488091900,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4880979Z","2025-11-10 14:18:42.4880979Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,," 6464 explorer.exe",11084,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322488097900,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4881791Z","2025-11-10 14:18:42.4881791Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","10840 TiWorker.exe",11800,,,"10840 TiWorker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322488179100,,18446606103144857600,18446606103144828928,140737324634384,0,576003469312,11800,576000950272,576000917504,140737324634384,,,,,,,,,,,256998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4882284Z","2025-11-10 14:18:42.4882284Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","10840 TiWorker.exe",6052,,,"10840 TiWorker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322488228400,,18446606103136632832,18446606103136604160,140737324634384,0,576003444736,6052,576004816896,576004784128,140737324634384,,,,,,,,,,,1691397456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4883852Z","2025-11-10 14:18:42.4883852Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,," 6464 explorer.exe",11084,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322488385200,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4883921Z","2025-11-10 14:18:42.4883921Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,," 6464 explorer.exe",11084,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322488392100,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4885709Z","2025-11-10 14:18:42.4885709Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,," 6464 explorer.exe",11052,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322488570900,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:42.4885771Z","2025-11-10 14:18:42.4885771Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",12140,,," 6464 explorer.exe",11052,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784322488577100,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
