timestamp,type,provider_name,event_id,task,PID,PPID,Message,Command Line,FilePath,VName,Sig Seq,Sig Sha,AS Version,AV Version,Engine Version,stack_trace,Id,Path,Process,Reason,ThreadTime,BiggestOffsetWritten,CreationTime,FirstOffsetWritten,LastOffsetWritten,NumberOfWrites,ProcessId,SmallestOffsetWritten,TotalSizeOfAppends,TotalSizeOfWrites,AttrId,AttrSeq,AttrSubset,IsMultiProcDetection,IsMultiProcMatch,MatchedThreatsNumber,action,key,result,vault,FeatureId,FirstParam,SecondParam,Classification,EventType,FileID,FileUSN,Info,Result,ScanSource,CacheName,Data,StartStop,DeltaCPU,DeltaWall,EngineId,Source,filepath,flags,flags2high,flags2low,oldFlags,oldFlags2high,oldFlags2low,BasePath,CommandLine,Flags,IntegrityLevel,ParentPID,ImagePath,ProcessContextId,AccessMask,WasHardened,SigSeq,SigSha,ImageName,TTID,StartQPC,ProcessImagePath,ReasonImagePath,TaintReason,OldFileName,Count,TerminationTime,Channel,EventId,
"2025-08-24 10:33:13.215Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",18596,,,,,,,,,,,[],,,,,,,,,,,,,,,16427,725055,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.215Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",2212,,,,,,,,,,,[],,,,,,,,,,,,,,,16400,725054,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.215Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",18596,,,,,,,,,,,[],,,,,,,,,,,,,,,16427,725055,0,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.215Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",2212,,,,,,,,,,,[],,,,,,,,,,,,,,,16400,725054,1,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.215Z","ETW","Microsoft-Antimalware-Engine",44,"MetaStoreTaskMetaStoreAction",1912,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,"query",4613248578376896915,2147943568,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.215Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,35,"Parent","n/a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.215Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",2212,,,,,,,,,,,[],,,,,,,,,,,,,,,16427,725055,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.215Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",2212,,,,,,,,,,,[],,,,,,,,,,,,,,,16427,725055,1,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.215Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess",5620,18596,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053888,false,,,,,,,,,,,,,,
"2025-08-24 10:33:13.215Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",5620,,,,,,,,,,,[],,,,,,,,,,,,,,,16427,725056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.215Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",5620,,,,,,,,,,,[],,,,,,,,,,,,,,,16427,725056,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.217Z","Attack","Injector",1337,"Memory allocated at address 000001E5FEAD0000",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.217Z","Attack","Injector",1337,"Shellcode written to address 000001E5FEAD0000",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.217Z","Attack","Injector",1337,"Memory protection changed to PAGE_EXECUTE_READ",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.217Z","Attack","Injector",1337,"Remote thread created successfully",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.218Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.218Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTaskExpensiveOperationBegin",1912,,"BM InitializeFriendlyStatus::IsKnownFriendly()",,,,,,,,,[],,,,,237812500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.218Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTaskExpensiveOperationEnd",1912,,"BM InitializeFriendlyStatus::IsKnownFriendly()",,,,,,,,,[],,,,,237812500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.218Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,16401,725054,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.218Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.219Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,,,,,"Behavior:Win32/ExploitAttempt.ZA!dha",,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"0x5BB3C187493B","9b9f35e3b87d39f15df8932701977e1f4f0409c6",,,,,,,,,,,,
"2025-08-24 10:33:13.219Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,16401,725054,0,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.219Z","ETW","Microsoft-Antimalware-Engine",44,"MetaStoreTaskMetaStoreAction",1912,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,"query",4613248578376896915,2147943568,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.219Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,16407,725054,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.219Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,16407,725054,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.219Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,16526,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",5,"Stream scan request Start ",18596,,,,,,,,,,,[],815307706,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\output.csv","C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe",5,176406250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",44,"MetaStoreTaskMetaStoreAction",1912,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,"remove",5285423286103275814,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,16526,0,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,16526,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,16526,0,0,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,16526,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,16526,0,0,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,16404,725058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,16404,725058,0,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",18596,,,,,,,,,,,[],,,,,,,,,,,,,,,16526,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",18596,,,,,,,,,,,[],,,,,,,,,,,,,,,16526,0,1,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",18596,,,,,,,,,,,[],,,,,,,,,,,,,,,16526,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",18596,,,,,,,,,,,[],,,,,,,,,,,,,,,16526,0,1,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",18596,,,,,,,,,,,[],,,,,,,,,,,,,,,16526,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",18596,,,,,,,,,,,[],,,,,,,,,,,,,,,16526,0,1,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.220Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",18596,,,,,,,,,,,[],,,,,,,,,,,,,,,16404,725058,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",18596,,,,,,,,,,,[],,,,,,,,,,,,,,,16404,725058,1,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess",18596,1084,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4152,false,,,,,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess",18596,1084,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring BmRemoteThreadCreate",18596,1084,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",1692,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",18596,,,,,,,,,,,[],,,,,,,,,,,,,,,16427,725059,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",18596,,,,,,,,,,,[],,,,,,,,,,,,,,,16427,725059,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",18596,,,,,,,,,,,[],,,,,,,,,,,,,,,16427,725060,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",18596,,,,,,,,,,,[],,,,,,,,,,,,,,,16427,725060,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTaskExpensiveOperationBegin",1912,,"BM VerifyIsFriendlyFile()",,,,,,,,,[],,,,,304687500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18596,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTaskExpensiveOperationBegin",1912,,"VerifyIsFriendlyFile(1)",,,,,,,,,[],,,,,304687500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18596,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup",1912,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,618283,1701628952,"","0x8002",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup",1912,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,618283,1701628952,"","0x8002",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup",1912,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,128,56,618283,1701628952,"","0x8002",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",38,"Cache CacheLookup",1912,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MISS",,"USN Cache",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.221Z","ETW","Microsoft-Antimalware-Engine",30,"UfsScanFileTaskStart ",1912,,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe",,,,,,,[],,,,,304687500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140732973121536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.222Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTaskExpensiveOperationBegin",1912,,"GetHashes",,,,,,,,,[],,,,,304687500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41472,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.222Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTaskExpensiveOperationEnd",1912,,"GetHashes",,,,,,,,,[],,,,,304687500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41472,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.222Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTaskExpensiveOperationBegin",1912,,"GetHashes(ValidateTrust)",,,,,,,,,[],,,,,304687500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41472,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.222Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTaskExpensiveOperationEnd",1912,,"GetHashes(ValidateTrust)",,,,,,,,,[],,,,,304687500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41472,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.223Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",1084,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.223Z","ETW","Microsoft-Antimalware-Engine",26,"Behavior Monitoring BmProcessTerminate",18596,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-24 10:33:13.223Z","ETW","Microsoft-Antimalware-Engine",73,"Behavior Monitoring ProcessMonitorFlags",18596,,,,,,,,,,,[],,,,,,,134005051931825946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140732973121536,"Termination","C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe","0x400003FF","0x0","0x44","0x0","0x0","0x0",,,,,,,,,,,,,,,,,,,,,,,